Step,AgentID,Steps to fire up
48,"(35, 22)",-1
48,"(35, 23)",12
48,"(35, 26)",12
48,"(35, 27)",13
48,"(35, 29)",-1
48,"(35, 32)",-1
48,"(35, 33)",-1
48,"(35, 34)",18
48,"(35, 35)",18
48,"(35, 36)",19
48,"(35, 37)",-1
48,"(35, 39)",20
48,"(35, 40)",20
48,"(35, 43)",24
48,"(35, 44)",23
48,"(35, 46)",18
48,"(35, 47)",16
48,"(35, 48)",-1
48,"(35, 50)",16
48,"(35, 51)",16
48,"(35, 53)",-1
48,"(35, 58)",-1
48,"(35, 59)",25
48,"(35, 63)",22
48,"(35, 64)",23
48,"(35, 65)",-1
48,"(35, 66)",-1
48,"(35, 67)",-1
48,"(35, 68)",19
48,"(35, 70)",19
48,"(35, 71)",-1
48,"(35, 72)",-1
48,"(35, 73)",19
48,"(35, 74)",20
48,"(35, 75)",19
48,"(35, 78)",-1
48,"(35, 79)",-1
48,"(35, 80)",16
48,"(35, 81)",-1
48,"(35, 82)",-1
48,"(35, 83)",-1
48,"(35, 84)",14
48,"(35, 86)",15
48,"(35, 87)",15
48,"(35, 89)",16
48,"(35, 90)",17
48,"(35, 91)",17
48,"(35, 93)",-1
48,"(35, 94)",18
48,"(35, 95)",18
48,"(35, 96)",-1
48,"(35, 98)",-1
48,"(35, 99)",-1
48,"(36, 0)",14
48,"(36, 1)",14
48,"(36, 2)",14
48,"(36, 3)",14
48,"(36, 4)",14
48,"(36, 5)",14
48,"(36, 6)",14
48,"(36, 15)",11
48,"(36, 18)",10
48,"(36, 19)",11
48,"(36, 21)",11
48,"(36, 22)",12
48,"(36, 26)",13
48,"(36, 27)",13
48,"(36, 28)",13
48,"(36, 29)",14
48,"(36, 30)",15
48,"(36, 31)",15
48,"(36, 32)",15
48,"(36, 34)",17
48,"(36, 35)",17
48,"(36, 36)",18
48,"(36, 37)",18
48,"(36, 38)",19
48,"(36, 39)",20
48,"(36, 46)",17
48,"(36, 48)",17
48,"(36, 50)",16
48,"(36, 52)",16
48,"(36, 55)",17
48,"(36, 56)",18
48,"(36, 57)",18
48,"(36, 58)",19
48,"(36, 64)",22
48,"(36, 65)",22
48,"(36, 68)",19
48,"(36, 70)",19
48,"(36, 72)",19
48,"(36, 73)",19
48,"(36, 74)",18
48,"(36, 76)",18
48,"(36, 77)",19
48,"(36, 81)",15
48,"(36, 82)",15
48,"(36, 83)",14
48,"(36, 84)",14
48,"(36, 85)",14
48,"(36, 86)",15
48,"(36, 87)",15
48,"(36, 88)",15
48,"(36, 91)",16
48,"(36, 92)",17
48,"(36, 93)",17
48,"(36, 94)",17
48,"(36, 95)",18
48,"(36, 98)",-1
48,"(36, 99)",-1
48,"(37, 0)",14
48,"(37, 1)",14
48,"(37, 2)",14
48,"(37, 3)",14
48,"(37, 4)",14
48,"(37, 5)",14
48,"(37, 6)",14
48,"(37, 7)",14
48,"(37, 8)",14
48,"(37, 9)",14
48,"(37, 11)",12
48,"(37, 12)",11
48,"(37, 14)",11
48,"(37, 15)",11
48,"(37, 16)",11
48,"(37, 17)",11
48,"(37, 18)",11
48,"(37, 19)",11
48,"(37, 21)",12
48,"(37, 22)",12
48,"(37, 23)",12
48,"(37, 24)",13
48,"(37, 30)",15
48,"(37, 32)",15
48,"(37, 34)",16
48,"(37, 36)",17
48,"(37, 37)",18
48,"(37, 39)",19
48,"(37, 42)",19
48,"(37, 43)",18
48,"(37, 44)",18
48,"(37, 45)",18
48,"(37, 46)",18
48,"(37, 49)",17
48,"(37, 52)",17
48,"(37, 53)",17
48,"(37, 54)",17
48,"(37, 55)",17
48,"(37, 58)",19
48,"(37, 60)",21
48,"(37, 61)",21
48,"(37, 63)",22
48,"(37, 64)",22
48,"(37, 65)",22
48,"(37, 67)",20
48,"(37, 69)",20
48,"(37, 70)",20
48,"(37, 71)",20
48,"(37, 72)",20
48,"(37, 73)",19
48,"(37, 75)",17
48,"(37, 79)",16
48,"(37, 80)",16
48,"(37, 81)",15
48,"(37, 84)",14
48,"(37, 85)",14
48,"(37, 87)",15
48,"(37, 89)",16
48,"(37, 90)",16
48,"(37, 91)",16
48,"(37, 92)",17
48,"(37, 93)",17
48,"(37, 95)",18
48,"(37, 96)",18
48,"(38, 1)",14
48,"(38, 2)",14
48,"(38, 4)",14
48,"(38, 6)",14
48,"(38, 8)",13
48,"(38, 11)",12
48,"(38, 12)",11
48,"(38, 13)",11
48,"(38, 16)",11
48,"(38, 18)",11
48,"(38, 23)",13
48,"(38, 25)",14
48,"(38, 27)",15
48,"(38, 28)",16
48,"(38, 30)",15
48,"(38, 33)",16
48,"(38, 34)",16
48,"(38, 35)",17
48,"(38, 37)",18
48,"(38, 38)",19
48,"(38, 39)",19
48,"(38, 40)",20
48,"(38, 44)",18
48,"(38, 45)",18
48,"(38, 46)",18
48,"(38, 47)",18
48,"(38, 48)",17
48,"(38, 49)",17
48,"(38, 50)",17
48,"(38, 51)",17
48,"(38, 52)",17
48,"(38, 53)",17
48,"(38, 54)",17
48,"(38, 57)",20
48,"(38, 58)",20
48,"(38, 59)",20
48,"(38, 60)",21
48,"(38, 62)",21
48,"(38, 63)",22
48,"(38, 65)",23
48,"(38, 68)",20
48,"(38, 69)",20
48,"(38, 70)",20
48,"(38, 71)",20
48,"(38, 73)",20
48,"(38, 75)",17
48,"(38, 76)",17
48,"(38, 77)",17
48,"(38, 78)",17
48,"(38, 79)",16
48,"(38, 80)",16
48,"(38, 81)",16
48,"(38, 83)",15
48,"(38, 84)",15
48,"(38, 85)",15
48,"(38, 86)",15
48,"(38, 88)",15
48,"(38, 89)",16
48,"(38, 90)",16
48,"(38, 92)",17
48,"(38, 93)",17
48,"(38, 94)",17
48,"(38, 95)",18
48,"(38, 99)",19
48,"(39, 4)",14
48,"(39, 5)",14
48,"(39, 7)",13
48,"(39, 8)",13
48,"(39, 9)",13
48,"(39, 10)",12
48,"(39, 11)",12
48,"(39, 12)",11
48,"(39, 13)",11
48,"(39, 14)",11
48,"(39, 15)",11
48,"(39, 16)",11
48,"(39, 18)",12
48,"(39, 19)",12
48,"(39, 20)",12
48,"(39, 21)",12
48,"(39, 22)",12
48,"(39, 23)",13
48,"(39, 25)",14
48,"(39, 26)",14
48,"(39, 29)",15
48,"(39, 31)",15
48,"(39, 32)",16
48,"(39, 34)",16
48,"(39, 36)",17
48,"(39, 37)",18
48,"(39, 39)",19
48,"(39, 40)",20
48,"(39, 42)",20
48,"(39, 43)",19
48,"(39, 47)",18
48,"(39, 48)",17
48,"(39, 50)",17
48,"(39, 51)",17
48,"(39, 53)",17
48,"(39, 56)",20
48,"(39, 57)",20
48,"(39, 58)",20
48,"(39, 62)",22
48,"(39, 63)",22
48,"(39, 64)",23
48,"(39, 65)",23
48,"(39, 66)",23
48,"(39, 70)",20
48,"(39, 71)",20
48,"(39, 72)",20
48,"(39, 75)",17
48,"(39, 77)",17
48,"(39, 80)",16
48,"(39, 81)",16
48,"(39, 83)",15
48,"(39, 84)",15
48,"(39, 85)",15
48,"(39, 87)",15
48,"(39, 89)",16
48,"(39, 94)",17
48,"(39, 95)",18
48,"(39, 96)",18
48,"(39, 97)",18
48,"(39, 98)",19
48,"(39, 99)",19
48,"(40, 1)",15
48,"(40, 2)",-1
48,"(40, 4)",14
48,"(40, 7)",13
48,"(40, 9)",13
48,"(40, 10)",12
48,"(40, 11)",12
48,"(40, 13)",12
48,"(40, 14)",12
48,"(40, 16)",12
48,"(40, 17)",12
48,"(40, 19)",13
48,"(40, 20)",12
48,"(40, 22)",13
48,"(40, 23)",13
48,"(40, 24)",14
48,"(40, 26)",15
48,"(40, 28)",17
48,"(40, 30)",16
48,"(40, 31)",17
48,"(40, 32)",-1
48,"(40, 33)",22
48,"(40, 34)",-1
48,"(40, 35)",20
48,"(40, 36)",19
48,"(40, 37)",19
48,"(40, 38)",19
48,"(40, 39)",20
48,"(40, 41)",-1
48,"(40, 42)",20
48,"(40, 43)",20
48,"(40, 44)",19
48,"(40, 46)",18
48,"(40, 47)",18
48,"(40, 49)",17
48,"(40, 50)",17
48,"(40, 51)",19
48,"(40, 52)",18
48,"(40, 53)",19
48,"(40, 55)",20
48,"(40, 56)",20
48,"(40, 57)",20
48,"(40, 58)",20
48,"(40, 62)",23
48,"(40, 63)",23
48,"(40, 64)",23
48,"(40, 67)",24
48,"(40, 68)",21
48,"(40, 69)",20
48,"(40, 71)",21
48,"(40, 72)",20
48,"(40, 74)",19
48,"(40, 75)",18
48,"(40, 76)",-1
48,"(40, 78)",20
48,"(40, 79)",21
48,"(40, 81)",-1
48,"(40, 84)",15
48,"(40, 85)",15
48,"(40, 86)",16
48,"(40, 87)",16
48,"(40, 88)",16
48,"(40, 91)",-1
48,"(40, 94)",-1
48,"(40, 96)",-1
48,"(41, 2)",15
48,"(41, 3)",15
48,"(41, 5)",14
48,"(41, 6)",13
48,"(41, 7)",13
48,"(41, 8)",13
48,"(41, 9)",13
48,"(41, 10)",13
48,"(41, 11)",13
48,"(41, 12)",12
48,"(41, 13)",12
48,"(41, 14)",12
48,"(41, 15)",12
48,"(41, 18)",12
48,"(41, 22)",14
48,"(41, 23)",14
48,"(41, 24)",14
48,"(41, 26)",15
48,"(41, 29)",17
48,"(41, 30)",17
48,"(41, 31)",17
48,"(41, 33)",21
48,"(41, 34)",20
48,"(41, 35)",19
48,"(41, 37)",19
48,"(41, 38)",19
48,"(41, 40)",20
48,"(41, 42)",20
48,"(41, 43)",19
48,"(41, 44)",19
48,"(41, 45)",18
48,"(41, 46)",18
48,"(41, 47)",18
48,"(41, 48)",17
48,"(41, 49)",17
48,"(41, 50)",17
48,"(41, 51)",18
48,"(41, 52)",18
48,"(41, 53)",18
48,"(41, 54)",18
48,"(41, 55)",19
48,"(41, 56)",19
48,"(41, 57)",20
48,"(41, 58)",20
48,"(41, 60)",27
48,"(41, 64)",24
48,"(41, 66)",22
48,"(41, 67)",21
48,"(41, 68)",21
48,"(41, 70)",21
48,"(41, 72)",19
48,"(41, 73)",19
48,"(41, 74)",19
48,"(41, 75)",19
48,"(41, 77)",20
48,"(41, 79)",20
48,"(41, 81)",-1
48,"(41, 82)",-1
48,"(41, 84)",16
48,"(41, 85)",16
48,"(41, 86)",16
48,"(41, 87)",16
48,"(41, 88)",16
48,"(41, 90)",-1
48,"(41, 92)",-1
48,"(41, 93)",-1
48,"(41, 95)",-1
48,"(41, 96)",-1
48,"(41, 99)",-1
48,"(42, 0)",17
48,"(42, 1)",15
48,"(42, 2)",15
48,"(42, 3)",15
48,"(42, 5)",14
48,"(42, 7)",13
48,"(42, 9)",-1
48,"(42, 12)",16
48,"(42, 14)",12
48,"(42, 15)",12
48,"(42, 16)",13
48,"(42, 17)",13
48,"(42, 18)",13
48,"(42, 19)",-1
48,"(42, 20)",16
48,"(42, 21)",-1
48,"(42, 23)",14
48,"(42, 24)",14
48,"(42, 26)",15
48,"(42, 27)",15
48,"(42, 28)",-1
48,"(42, 30)",17
48,"(42, 32)",-1
48,"(42, 33)",22
48,"(42, 36)",25
48,"(42, 38)",20
48,"(42, 39)",20
48,"(42, 40)",20
48,"(42, 41)",20
48,"(42, 42)",20
48,"(42, 44)",19
48,"(42, 48)",19
48,"(42, 49)",18
48,"(42, 50)",18
48,"(42, 52)",18
48,"(42, 53)",19
48,"(42, 54)",18
48,"(42, 56)",31
48,"(42, 59)",29
48,"(42, 61)",27
48,"(42, 62)",-1
48,"(42, 65)",-1
48,"(42, 66)",23
48,"(42, 67)",22
48,"(42, 68)",21
48,"(42, 70)",22
48,"(42, 71)",23
48,"(42, 72)",-1
48,"(42, 75)",19
48,"(42, 76)",20
48,"(42, 77)",20
48,"(42, 79)",-1
48,"(42, 81)",-1
48,"(42, 83)",-1
48,"(42, 84)",16
48,"(42, 85)",16
48,"(42, 86)",16
48,"(42, 87)",16
48,"(42, 88)",16
48,"(42, 91)",-1
48,"(42, 92)",-1
48,"(42, 93)",-1
48,"(42, 94)",-1
48,"(42, 95)",-1
48,"(42, 96)",-1
48,"(42, 97)",-1
48,"(42, 98)",-1
48,"(42, 99)",-1
48,"(43, 0)",17
48,"(43, 1)",15
48,"(43, 2)",-1
48,"(43, 4)",14
48,"(43, 6)",-1
48,"(43, 8)",16
48,"(43, 9)",-1
48,"(43, 11)",15
48,"(43, 12)",-1
48,"(43, 14)",12
48,"(43, 15)",12
48,"(43, 16)",13
48,"(43, 20)",15
48,"(43, 21)",16
48,"(43, 22)",15
48,"(43, 23)",15
48,"(43, 24)",15
48,"(43, 25)",15
48,"(43, 28)",-1
48,"(43, 31)",-1
48,"(43, 32)",-1
48,"(43, 33)",-1
48,"(43, 34)",24
48,"(43, 36)",24
48,"(43, 37)",24
48,"(43, 40)",20
48,"(43, 41)",21
48,"(43, 42)",20
48,"(43, 46)",-1
48,"(43, 47)",20
48,"(43, 48)",20
48,"(43, 50)",18
48,"(43, 51)",-1
48,"(43, 54)",19
48,"(43, 56)",30
48,"(43, 58)",29
48,"(43, 59)",29
48,"(43, 61)",26
48,"(43, 62)",26
48,"(43, 63)",25
48,"(43, 65)",-1
48,"(43, 66)",-1
48,"(43, 67)",23
48,"(43, 68)",22
48,"(43, 69)",22
48,"(43, 70)",21
48,"(43, 71)",23
48,"(43, 73)",20
48,"(43, 75)",20
48,"(43, 76)",20
48,"(43, 77)",20
48,"(43, 78)",21
48,"(43, 80)",-1
48,"(43, 81)",-1
48,"(43, 82)",-1
48,"(43, 85)",16
48,"(43, 86)",17
48,"(43, 88)",16
48,"(43, 89)",16
48,"(43, 91)",-1
48,"(43, 95)",-1
48,"(43, 96)",-1
48,"(43, 97)",-1
48,"(43, 98)",-1
48,"(44, 0)",16
48,"(44, 1)",16
48,"(44, 3)",15
48,"(44, 4)",15
48,"(44, 5)",15
48,"(44, 6)",16
48,"(44, 9)",16
48,"(44, 11)",15
48,"(44, 12)",14
48,"(44, 13)",13
48,"(44, 15)",13
48,"(44, 16)",13
48,"(44, 17)",14
48,"(44, 19)",15
48,"(44, 20)",15
48,"(44, 21)",15
48,"(44, 22)",15
48,"(44, 23)",15
48,"(44, 24)",15
48,"(44, 25)",15
48,"(44, 26)",16
48,"(44, 27)",16
48,"(44, 29)",-1
48,"(44, 30)",-1
48,"(44, 31)",-1
48,"(44, 32)",-1
48,"(44, 35)",24
48,"(44, 36)",24
48,"(44, 37)",23
48,"(44, 38)",22
48,"(44, 40)",20
48,"(44, 42)",21
48,"(44, 44)",22
48,"(44, 45)",21
48,"(44, 46)",20
48,"(44, 47)",20
48,"(44, 48)",20
48,"(44, 52)",21
48,"(44, 53)",20
48,"(44, 54)",20
48,"(44, 56)",29
48,"(44, 57)",29
48,"(44, 58)",28
48,"(44, 59)",27
48,"(44, 60)",27
48,"(44, 61)",26
48,"(44, 62)",25
48,"(44, 63)",25
48,"(44, 64)",24
48,"(44, 65)",24
48,"(44, 66)",23
48,"(44, 67)",23
48,"(44, 69)",22
48,"(44, 70)",21
48,"(44, 71)",21
48,"(44, 72)",20
48,"(44, 73)",20
48,"(44, 74)",20
48,"(44, 75)",20
48,"(44, 76)",20
48,"(44, 77)",20
48,"(44, 78)",21
48,"(44, 81)",-1
48,"(44, 83)",18
48,"(44, 84)",17
48,"(44, 87)",16
48,"(44, 91)",-1
48,"(44, 92)",-1
48,"(44, 95)",-1
48,"(44, 96)",-1
48,"(44, 98)",-1
48,"(45, 0)",17
48,"(45, 1)",17
48,"(45, 3)",16
48,"(45, 4)",16
48,"(45, 6)",-1
48,"(45, 9)",-1
48,"(45, 10)",15
48,"(45, 11)",15
48,"(45, 12)",15
48,"(45, 15)",14
48,"(45, 17)",14
48,"(45, 18)",14
48,"(45, 19)",19
48,"(45, 21)",-1
48,"(45, 22)",16
48,"(45, 23)",15
48,"(45, 24)",15
48,"(45, 25)",15
48,"(45, 26)",16
48,"(45, 29)",-1
48,"(45, 30)",-1
48,"(45, 32)",-1
48,"(45, 33)",-1
48,"(45, 35)",25
48,"(45, 37)",24
48,"(45, 39)",21
48,"(45, 41)",-1
48,"(45, 42)",21
48,"(45, 44)",22
48,"(45, 45)",21
48,"(45, 46)",22
48,"(45, 47)",20
48,"(45, 48)",-1
48,"(45, 49)",21
48,"(45, 50)",21
48,"(45, 53)",20
48,"(45, 54)",20
48,"(45, 56)",-1
48,"(45, 59)",-1
48,"(45, 60)",-1
48,"(45, 62)",-1
48,"(45, 63)",25
48,"(45, 65)",-1
48,"(45, 66)",24
48,"(45, 67)",-1
48,"(45, 69)",22
48,"(45, 70)",21
48,"(45, 72)",21
48,"(45, 73)",20
48,"(45, 74)",21
48,"(45, 75)",20
48,"(45, 76)",22
48,"(45, 77)",22
48,"(45, 81)",-1
48,"(45, 84)",18
48,"(45, 85)",18
48,"(45, 86)",18
48,"(45, 87)",17
48,"(45, 93)",-1
48,"(45, 95)",-1
48,"(45, 96)",-1
48,"(45, 97)",-1
48,"(45, 98)",-1
48,"(45, 99)",-1
48,"(46, 0)",17
48,"(46, 2)",17
48,"(46, 4)",16
48,"(46, 5)",16
48,"(46, 6)",17
48,"(46, 8)",-1
48,"(46, 9)",-1
48,"(46, 10)",15
48,"(46, 11)",15
48,"(46, 12)",-1
48,"(46, 13)",-1
48,"(46, 14)",14
48,"(46, 16)",14
48,"(46, 19)",18
48,"(46, 20)",17
48,"(46, 21)",18
48,"(46, 22)",17
48,"(46, 23)",16
48,"(46, 24)",16
48,"(46, 26)",16
48,"(46, 29)",-1
48,"(46, 31)",-1
48,"(46, 34)",-1
48,"(46, 35)",25
48,"(46, 36)",24
48,"(46, 38)",-1
48,"(46, 39)",22
48,"(46, 40)",22
48,"(46, 41)",22
48,"(46, 42)",22
48,"(46, 43)",23
48,"(46, 45)",22
48,"(46, 46)",22
48,"(46, 47)",21
48,"(46, 52)",21
48,"(46, 53)",-1
48,"(46, 54)",20
48,"(46, 55)",-1
48,"(46, 57)",32
48,"(46, 58)",-1
48,"(46, 61)",25
48,"(46, 63)",25
48,"(46, 64)",-1
48,"(46, 65)",-1
48,"(46, 66)",-1
48,"(46, 67)",25
48,"(46, 68)",22
48,"(46, 70)",22
48,"(46, 71)",24
48,"(46, 75)",21
48,"(46, 77)",23
48,"(46, 79)",-1
48,"(46, 80)",25
48,"(46, 83)",-1
48,"(46, 86)",18
48,"(46, 87)",17
48,"(46, 88)",17
48,"(46, 89)",17
48,"(46, 90)",17
48,"(46, 91)",-1
48,"(46, 92)",-1
48,"(46, 93)",-1
48,"(46, 94)",-1
48,"(46, 97)",-1
48,"(46, 98)",-1
48,"(47, 0)",17
48,"(47, 1)",17
48,"(47, 3)",16
48,"(47, 4)",16
48,"(47, 5)",16
48,"(47, 6)",16
48,"(47, 8)",-1
48,"(47, 11)",16
48,"(47, 12)",16
48,"(47, 14)",14
48,"(47, 15)",14
48,"(47, 16)",14
48,"(47, 17)",14
48,"(47, 18)",15
48,"(47, 20)",17
48,"(47, 21)",17
48,"(47, 22)",16
48,"(47, 23)",16
48,"(47, 24)",16
48,"(47, 26)",16
48,"(47, 27)",16
48,"(47, 28)",17
48,"(47, 29)",17
48,"(47, 31)",-1
48,"(47, 33)",25
48,"(47, 34)",25
48,"(47, 35)",25
48,"(47, 36)",24
48,"(47, 37)",23
48,"(47, 38)",22
48,"(47, 40)",22
48,"(47, 42)",22
48,"(47, 44)",23
48,"(47, 45)",22
48,"(47, 46)",22
48,"(47, 47)",22
48,"(47, 49)",22
48,"(47, 50)",22
48,"(47, 51)",22
48,"(47, 52)",22
48,"(47, 53)",21
48,"(47, 54)",21
48,"(47, 55)",21
48,"(47, 57)",32
48,"(47, 59)",26
48,"(47, 60)",26
48,"(47, 61)",25
48,"(47, 62)",25
48,"(47, 63)",25
48,"(47, 64)",25
48,"(47, 67)",23
48,"(47, 69)",23
48,"(47, 71)",23
48,"(47, 72)",23
48,"(47, 73)",24
48,"(47, 77)",24
48,"(47, 78)",24
48,"(47, 79)",24
48,"(47, 80)",25
48,"(47, 82)",26
48,"(47, 84)",18
48,"(47, 85)",18
48,"(47, 86)",17
48,"(47, 87)",17
48,"(47, 88)",17
48,"(47, 90)",17
48,"(47, 92)",-1
48,"(47, 93)",-1
48,"(47, 94)",-1
48,"(47, 95)",-1
48,"(47, 96)",-1
48,"(47, 97)",-1
48,"(48, 1)",17
48,"(48, 4)",16
48,"(48, 5)",16
48,"(48, 6)",-1
48,"(48, 7)",-1
48,"(48, 8)",-1
48,"(48, 10)",16
48,"(48, 12)",17
48,"(48, 14)",15
48,"(48, 15)",15
48,"(48, 17)",15
48,"(48, 19)",-1
48,"(48, 20)",17
48,"(48, 21)",18
48,"(48, 22)",17
48,"(48, 23)",16
48,"(48, 25)",16
48,"(48, 26)",17
48,"(48, 27)",17
48,"(48, 28)",18
48,"(48, 31)",-1
48,"(48, 32)",-1
48,"(48, 34)",-1
48,"(48, 36)",25
48,"(48, 38)",24
48,"(48, 39)",23
48,"(48, 40)",23
48,"(48, 41)",23
48,"(48, 42)",22
48,"(48, 43)",23
48,"(48, 46)",-1
48,"(48, 48)",22
48,"(48, 49)",22
48,"(48, 52)",22
48,"(48, 56)",-1
48,"(48, 57)",32
48,"(48, 58)",-1
48,"(48, 59)",-1
48,"(48, 62)",-1
48,"(48, 63)",25
48,"(48, 64)",26
48,"(48, 68)",23
48,"(48, 69)",23
48,"(48, 72)",-1
48,"(48, 73)",24
48,"(48, 74)",24
48,"(48, 75)",25
48,"(48, 76)",-1
48,"(48, 77)",24
48,"(48, 79)",25
48,"(48, 80)",25
48,"(48, 81)",25
48,"(48, 82)",-1
48,"(48, 83)",-1
48,"(48, 84)",18
48,"(48, 85)",18
48,"(48, 86)",18
48,"(48, 88)",17
48,"(48, 90)",17
48,"(48, 92)",-1
48,"(48, 93)",-1
48,"(48, 94)",-1
48,"(48, 96)",-1
48,"(48, 98)",-1
48,"(48, 99)",-1
48,"(49, 0)",-1
48,"(49, 1)",17
48,"(49, 3)",17
48,"(49, 5)",17
48,"(49, 6)",-1
48,"(49, 7)",-1
48,"(49, 8)",-1
48,"(49, 9)",-1
48,"(49, 10)",16
48,"(49, 11)",16
48,"(49, 12)",17
48,"(49, 13)",17
48,"(49, 15)",15
48,"(49, 16)",15
48,"(49, 18)",16
48,"(49, 19)",18
48,"(49, 20)",18
48,"(49, 21)",19
48,"(49, 22)",17
48,"(49, 23)",17
48,"(49, 24)",17
48,"(49, 25)",17
48,"(49, 26)",17
48,"(49, 27)",17
48,"(49, 30)",-1
48,"(49, 31)",-1
48,"(49, 34)",-1
48,"(49, 35)",-1
48,"(49, 36)",-1
48,"(49, 38)",24
48,"(49, 40)",23
48,"(49, 42)",23
48,"(49, 43)",24
48,"(49, 44)",24
48,"(49, 47)",22
48,"(49, 49)",22
48,"(49, 50)",22
48,"(49, 52)",22
48,"(49, 54)",-1
48,"(49, 57)",31
48,"(49, 58)",-1
48,"(49, 59)",-1
48,"(49, 62)",-1
48,"(49, 63)",26
48,"(49, 64)",26
48,"(49, 65)",-1
48,"(49, 66)",-1
48,"(49, 70)",24
48,"(49, 71)",-1
48,"(49, 73)",24
48,"(49, 74)",-1
48,"(49, 77)",-1
48,"(49, 79)",25
48,"(49, 82)",-1
48,"(49, 87)",18
48,"(49, 88)",18
48,"(49, 93)",-1
48,"(49, 96)",-1
48,"(49, 98)",-1
48,"(50, 0)",-1
48,"(50, 2)",-1
48,"(50, 4)",18
48,"(50, 5)",18
48,"(50, 7)",19
48,"(50, 8)",-1
48,"(50, 10)",17
48,"(50, 12)",17
48,"(50, 13)",16
48,"(50, 14)",15
48,"(50, 17)",16
48,"(50, 18)",16
48,"(50, 19)",-1
48,"(50, 20)",18
48,"(50, 23)",17
48,"(50, 24)",17
48,"(50, 25)",17
48,"(50, 27)",17
48,"(50, 29)",-1
48,"(50, 30)",-1
48,"(50, 31)",-1
48,"(50, 32)",-1
48,"(50, 33)",-1
48,"(50, 34)",-1
48,"(50, 36)",-1
48,"(50, 37)",-1
48,"(50, 38)",-1
48,"(50, 39)",24
48,"(50, 40)",24
48,"(50, 43)",24
48,"(50, 44)",24
48,"(50, 46)",-1
48,"(50, 53)",-1
48,"(50, 55)",-1
48,"(50, 57)",31
48,"(50, 58)",-1
48,"(50, 59)",-1
48,"(50, 60)",28
48,"(50, 61)",28
48,"(50, 62)",28
48,"(50, 63)",26
48,"(50, 67)",26
48,"(50, 68)",25
48,"(50, 69)",24
48,"(50, 70)",24
48,"(50, 73)",25
48,"(50, 76)",27
48,"(50, 77)",-1
48,"(50, 78)",-1
48,"(50, 79)",26
48,"(50, 80)",26
48,"(50, 82)",22
48,"(50, 83)",21
48,"(50, 84)",20
48,"(50, 85)",19
48,"(50, 86)",19
48,"(50, 87)",18
48,"(50, 89)",18
48,"(50, 90)",18
48,"(50, 91)",19
48,"(50, 93)",-1
48,"(50, 94)",-1
48,"(50, 95)",-1
48,"(50, 96)",-1
48,"(50, 98)",-1
48,"(51, 2)",20
48,"(51, 5)",18
48,"(51, 6)",18
48,"(51, 7)",19
48,"(51, 8)",19
48,"(51, 10)",18
48,"(51, 11)",17
48,"(51, 12)",16
48,"(51, 13)",15
48,"(51, 14)",15
48,"(51, 15)",15
48,"(51, 16)",16
48,"(51, 17)",16
48,"(51, 18)",16
48,"(51, 19)",17
48,"(51, 20)",18
48,"(51, 22)",17
48,"(51, 23)",17
48,"(51, 24)",17
48,"(51, 25)",17
48,"(51, 26)",17
48,"(51, 27)",17
48,"(51, 29)",-1
48,"(51, 31)",-1
48,"(51, 32)",-1
48,"(51, 34)",-1
48,"(51, 35)",-1
48,"(51, 36)",-1
48,"(51, 40)",24
48,"(51, 41)",24
48,"(51, 42)",24
48,"(51, 43)",25
48,"(51, 50)",-1
48,"(51, 54)",32
48,"(51, 56)",31
48,"(51, 58)",31
48,"(51, 61)",28
48,"(51, 62)",27
48,"(51, 63)",27
48,"(51, 67)",25
48,"(51, 69)",25
48,"(51, 70)",25
48,"(51, 71)",25
48,"(51, 72)",25
48,"(51, 73)",25
48,"(51, 74)",25
48,"(51, 75)",26
48,"(51, 76)",27
48,"(51, 79)",26
48,"(51, 80)",26
48,"(51, 82)",21
48,"(51, 83)",20
48,"(51, 85)",19
48,"(51, 86)",19
48,"(51, 87)",19
48,"(51, 89)",18
48,"(51, 90)",18
48,"(51, 91)",18
48,"(51, 92)",19
48,"(52, 1)",20
48,"(52, 2)",-1
48,"(52, 5)",18
48,"(52, 6)",-1
48,"(52, 8)",-1
48,"(52, 10)",18
48,"(52, 12)",18
48,"(52, 13)",17
48,"(52, 15)",16
48,"(52, 16)",16
48,"(52, 17)",16
48,"(52, 18)",16
48,"(52, 19)",-1
48,"(52, 21)",-1
48,"(52, 22)",17
48,"(52, 23)",17
48,"(52, 24)",17
48,"(52, 26)",17
48,"(52, 27)",17
48,"(52, 28)",-1
48,"(52, 30)",-1
48,"(52, 31)",-1
48,"(52, 32)",-1
48,"(52, 33)",-1
48,"(52, 34)",-1
48,"(52, 35)",-1
48,"(52, 36)",-1
48,"(52, 37)",-1
48,"(52, 38)",27
48,"(52, 40)",24
48,"(52, 42)",24
48,"(52, 43)",-1
48,"(52, 46)",-1
48,"(52, 47)",28
48,"(52, 48)",-1
48,"(52, 52)",31
48,"(52, 53)",-1
48,"(52, 55)",31
48,"(52, 56)",-1
48,"(52, 57)",31
48,"(52, 58)",31
48,"(52, 59)",31
48,"(52, 60)",30
48,"(52, 61)",28
48,"(52, 62)",-1
48,"(52, 63)",27
48,"(52, 64)",-1
48,"(52, 66)",-1
48,"(52, 67)",26
48,"(52, 68)",25
48,"(52, 71)",27
48,"(52, 72)",28
48,"(52, 73)",26
48,"(52, 74)",27
48,"(52, 77)",-1
48,"(52, 78)",-1
48,"(52, 79)",-1
48,"(52, 80)",26
48,"(52, 81)",27
